_id,_createdAt,_updatedAt,user_id,upload_date,analysis_date,file_name_stemmed,file_name,record_file_url,record_type,video_length_secs,size_in_mb,status,record_name,_updatedAt,_uid,transcript,translation,override_transcript,override_translation
81,39:39.6,13:08.4,AdminUser,39:39.6,,file_name_stemmed,20241211_0830_93bbb2_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241211_0830_93bbb2_s3_sensor/input_video/20241211_0830_93bbb2_s3_sensor.mp4,video,18.03333333,3.62,Done,20241203_1516_3eda62_s3_sensor.mp4,12:52.7,67594fcb931b561c62b0,"""WEBVTT\n\n00:00:04.291 --> 00:00:10.525\n\u0628\u064a\u062d\u0643\u064a\u0644\u064a \u0628\u064a\u062d\u0643\u064a\u0644\u064a \u0641\u064a\u0633\u0647\u0645 \u0628\u0627\u0644\u062d\u062f\u064a\u062f \u0628\u064a\u062d\u0643\u064a\u0644\u064a .\u0637\u064a\u0628 \u0645\u0628\u0644\u063a \u0647\u0648 \u0642\u062f\u0631\u0647 \u0647\u0627\u064a .\u0628\u064a\u062f\u0641\u0639\u0648\u0644\u0647 \u0627\u0644\u0641\u0643\u0631\u0629 \u0627\u064a\u0647.\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:18.000
{{Audio Event 1}}
Siren

00:00:03.349 --> 00:00:12.349
{{Audio Event 1}}
People talking"
82,42:30.4,16:45.2,AdminUser,42:30.4,,file_name_stemmed,20241211_0830_1737d9_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241211_0830_1737d9_s3_sensor/input_video/20241211_0830_1737d9_s3_sensor.mp4,video,29.999,3.54,Done,22.mp4,16:15.4,675950766bec29f99415,"""WEBVTT\n\n00:00:11.430 --> 00:00:17.919\n\u064a\u0627 \u0644\u0637\u064a\u0641 \u064a\u0627 \u0644\u0637\u064a\u0641 \u064a\u0627 \u0631\u0628 \u062a\u0633\u062a\u0631\u0646\u0627 \u064a\u0627 \u0631\u0628 \u062a\u0633\u062a\u0631\u0646\u0627.\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:01.349 --> 00:00:02.170
{{Audio Event 1}}
Whistle

00:00:02.349 --> 00:00:03.349
{{Audio Event 2}}
Explosion

00:00:04.349 --> 00:00:05.349
{{Audio Event 3}}
Explosion

00:00:11.349 --> 00:00:12.349
{{Audio Event 4}}
People Talking

00:00:13.349 --> 00:00:17.349
{{Audio Event 5}}
People Talking

00:00:19.349 --> 00:00:22.349
{{Audio Event 6}}
Explosion

00:00:23.349 --> 00:00:27.349
{{Audio Event 7}}
Engine

00:00:25.349 --> 00:00:27.000
{{Audio Event 8}}
Explosion

00:00:28.349 --> 00:00:30.349
{{Audio Event 9}}
Music"
83,45:45.8,21:31.6,AdminUser,45:45.8,,file_name_stemmed,20241211_0830_21a393_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241211_0830_21a393_s3_sensor/input_video/20241211_0830_21a393_s3_sensor.mp4,video,33.042,9.55,Done,2814536.mp4,21:25.7,67595139c15e07384d5e,"""WEBVTT\n\n00:00:00.590 --> 00:00:07.136\n\u062f\u0639\u064a\u0646\u064a \u0628\u0627\u0644\u0631\u062d\u0645\u0629 \u064a\u0627 \u062d\u062c\u0629 .\u062f\u0639\u064a\u0646\u064a \u0628\u0627\u0644\u0631\u062d\u0645\u0629 \u064a\u0627 \u062d\u062c\u0629 .\u062f\u0639\u064a\u0646\u064a \u0628\u0627\u0644\u0627\u0642\u0635\u0649 \u0648\u0628\u0627\u0633\u0647\u0644 \u0639\u0644\u064a\u0643 \u0648\u0628\u0627\u0633\u0647\u0644 \u0639\u0644\u064a\u0643 \u0648\u0628\u0627\u0633\u0647\u0644 \u0639\u0644\u064a\u0643.\n\n00:00:07.336 --> 00:00:21.428\n\u0648\u0628\u0627\u0633\u0647\u0644 \u0639\u0644\u064a\u0643 \u064a\u0627 \u062d\u062c\u0629 .\u062e\u0644\u064a\u0643 \u0645\u0639 \u0627\u062e\u0648\u0643 \u0645\u0639 \u0633\u064a\u062f\u0643 \u0648\u0645\u0639 \u0643\u0644 \u0627\u0644\u0634\u0647\u062f\u0627\u0621 \u0627\u0644\u0644\u064a \u0639\u0644\u064a\u0646\u0627 \u0648\u0645\u0634 \u0639\u0646\u0627 \u0627\u0644\u0644\u0647 \u064a\u0631\u062d\u0645\u0647 \u0647\u064a\u0647 \u0627\u0644\u0644\u0647 \u064a\u0631\u062d\u0645\u0647 \u064a\u0627 \u0627\u0645 \u0645\u062d\u0645\u062f \u0639\u0628\u062f \u0627\u0644\u0643\u0631\u064a\u0645 \u0647\u0646\u064a\u0629 .\u0627\u0644\u0639\u0631\u0628 \u0648\u0627\u0644\u0645\u0633\u0644\u0645\u064a\u0646 .\u0627\u064a\u0648\u0629 .\u0627\u0644\u0645\u062a\u0648\u0627\u062c\u062f\u064a\u0646 .\n\n00:00:21.568 --> 00:00:23.050\n\u064a\u0627\u0644\u0644\u0647 \u0627\u0631\u0641\u0639 \u0627\u0631\u0641\u0639 \u064a\u0627 \u0634\u064a\u062e .\n\n00:00:24.170 --> 00:00:27.856\n\u0627\u0644\u0644\u0647 \u064a\u0631\u062d\u0645\u0647 .\u0627\u062d\u0645\u0644\u0647 \u064a\u0627 \u0639\u0627\u062f\u0644 \u0627\u062d\u0645\u0644 \u0627\u062d\u0645\u0644 \u064a\u0627 \u0634\u0628\u0627\u0628 \u064a\u0627\u0644\u0644\u0647 \u0627\u0631\u0641\u0639\u0647 .\u0627\u0631\u0641\u0639\u0647 .\u0627\u0644\u0644\u0647 \u064a\u0631\u062d\u0645\u0647 \u062f\u0627\u062e\u0644\u0646\u0627 .\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:33.041
{{Audio Event 1}}
Crowd

00:00:00.349 --> 00:00:33.065
{{Audio Event 2}}
People talking"
84,48:51.5,19:51.3,AdminUser,48:51.5,,file_name_stemmed,20241211_0839_824ae6_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241211_0839_824ae6_s3_sensor/input_video/20241211_0839_824ae6_s3_sensor.mp4,video,4.733333333,1.2,Done,2815617.mp4,19:46.0,675951f36fa908e47b0f,"""WEBVTT\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:03.000
{{Audio Event 1}}
Engine

00:00:00.349 --> 00:00:04.349
{{Audio Event 2}}
Street

00:00:03.349 --> 00:00:04.349
{{Audio Event 3}}
Traffic"
85,51:37.0,18:26.1,AdminUser,51:37.0,,file_name_stemmed,20241211_0839_0a5892_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241211_0839_0a5892_s3_sensor/input_video/20241211_0839_0a5892_s3_sensor.mp4,video,9.867777778,0.97,Done,2816117.mp4,18:42.3,6759529903cff0c1918c,"""WEBVTT\n\n00:00:05.282 --> 00:00:08.352\n\u0627\u0647\u0644\u0627 \u0628\u0643\u0645 \u0645\u0646 \u062c\u062f\u064a\u062f \u0645\u0633\u062a\u0645\u0639\u064a\u0646\u0646\u0627 \u0627\u0644\u0643\u0631\u0627\u0645 \u0627\u0647\u0644\u0627 \u0628\u0643\u0645 \u0641\u064a \u062d\u0644\u0642\u0629 \u062c\u062f\u064a\u062f\u0629 \u0645\u0646 \u0628\u0631\u0646\u0627\u0645\u062c \u0628\u0631\u0646\u0627\u0645\u062c \u0645\u0627\u0644 \u0648\u0627\u0639\u0645\u0627\u0644.\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:09.868
{{Audio Event 1}}
Music"
86,54:27.9,13:54.1,AdminUser,54:27.9,,file_name_stemmed,20241211_0839_2b96e3_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241211_0839_2b96e3_s3_sensor/input_video/20241211_0839_2b96e3_s3_sensor.mp4,video,21.72501134,17.08,Done,2820515.mp4,13:47.7,67595343e35fb174cacb,"""WEBVTT\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:21.000
{{Audio Event 1}}
Street

00:00:07.349 --> 00:00:21.349
{{Audio Event 2}}
Engine"
87,57:12.9,19:39.6,AdminUser,57:12.9,,file_name_stemmed,20241211_0848_638371_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241211_0848_638371_s3_sensor/input_video/20241211_0848_638371_s3_sensor.mp4,video,30.1,11.09,Done,2821152.mp4,19:38.5,675953e8d1163e5fa483,"""WEBVTT\n\n00:00:00.809 --> 00:00:03.330\n\u0645\u0631\u0642\u0647 \u0645\u0631\u0642\u0647 \u0645\u0631\u0642\u0647 \u0645\u0635\u0631\u0645\u0637 .\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:30.100
{{Audio Event 1}}
Buzzing

00:00:00.349 --> 00:00:30.139
{{Audio Event 2}}
People talking"
88,00:03.5,15:17.9,AdminUser,00:03.5,,file_name_stemmed,20241211_0848_ea034d_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241211_0848_ea034d_s3_sensor/input_video/20241211_0848_ea034d_s3_sensor.mp4,video,29,2.54,Done,2821912.mp4,26:50.1,675954937b6a85552929,"""WEBVTT\n\n00:00:06.440 --> 00:00:14.708\n\u062a\u0639\u0632\u064a\u0627\u062a \u064a\u0627 \u0634\u0628\u0627\u0628 \u0635\u064a\u0635\u0629 \u062a\u0639\u0632\u064a\u0627\u062a \u0634\u0628\u0627\u0628 \u0634\u0628\u0627\u0628 \u062a\u0639\u0632\u064a\u0627\u062a \u0647\u064a\u0647\u0645 \u0627\u062e\u0648\u0627\u062a \u0627\u0644\u0634\u0631\u0645\u0648\u0637\u0629.\n\n00:00:17.911 --> 00:00:28.981\n\u0643\u0633 \u0627\u062e\u062a\u0643\u0648\u0627 \u0648\u0627\u062d\u062f \u0648\u0631\u0627\u0621 \u0627\u0644\u062b\u0627\u0646\u064a \u0643\u0633 \u0627\u062e\u062a\u0643\u0648\u0627 \u0643\u0633 \u0627\u062e\u062a\u0643\u0648\u0627 .\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:29.000
{{Audio Event 1}}
Street

00:00:06.349 --> 00:00:15.349
{{Audio Event 2}}
People talking

00:00:18.349 --> 00:00:27.349
{{Audio Event 2}}
People talking"
89,03:14.1,16:11.6,AdminUser,03:14.1,,file_name_stemmed,20241211_0848_aaddeb_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241211_0848_aaddeb_s3_sensor/input_video/20241211_0848_aaddeb_s3_sensor.mp4,video,15.04555556,1.35,Done,2822318.mp4,17:06.5,675955521319af107ae1,"""WEBVTT\n\n00:00:00.329 --> 00:00:13.468\n\u0643\u0627\u0646 \u0643\u0644\u064a\u0628 \u0639\u0632\u0646\u0627 \u064a\u0627 \u0643\u0644\u064a\u0628 \u0648\u062e\u0633\u0627\u0631\u062a\u0646\u0627 \u0628\u0647 \u0644\u0627 \u062a\u0639\u0648\u0636 \u062c\u0644\u064a\u0633 \u0645\u0644\u0648\u0643 \u0648\u0644\u064a\u062f \u062f\u0644\u0647\u0645 \u0644\u0627 \u064a\u0633\u0643\u062a \u0639\u0644\u0649 \u0638\u0647\u064a\u0647 \u062c\u0639\u0644 \u0644\u0646\u0627 \u0639\u064a\u0628\u0629 \u0628\u0639\u062f \u0627\u0646\u062a\u0635\u0627\u0631\u0646\u0627 \u0645\u0639\u0647 \u0639\u0644\u0649 \u0627\u0644\u062c\u0646\u0648\u0628.\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:15.000
{{Audio Event 1}}
Music

00:00:00.349 --> 00:00:15.046
{{Audio Event 2}}
People talking"
90,06:15.4,44:00.7,AdminUser,06:15.4,,file_name_stemmed,20241211_0857_3f98b0_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241211_0857_3f98b0_s3_sensor/input_video/20241211_0857_3f98b0_s3_sensor.mp4,video,72.576,7.06,Done,2822521.mp4,44:05.5,675956075b0359cde025,"""WEBVTT\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:01.349 --> 00:01:12.575
{{Audio Event 1}}
Music

00:00:06.349 --> 00:00:07.349
{{Audio Event 2}}
Gunshots"
91,09:06.0,19:46.7,AdminUser,09:06.0,,file_name_stemmed,20241211_0857_1ca8ed_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241211_0857_1ca8ed_s3_sensor/input_video/20241211_0857_1ca8ed_s3_sensor.mp4,video,35.56666667,4.24,Done,2823095.mp4,20:02.9,675956b201c106c1d65d,"""WEBVTT\n\n00:00:00.009 --> 00:00:01.028\n\u0648\u0627\u0641\u0631\u062d\u064a \u0641\u0627\u0646\u0627 \u0627\u0644\u0634\u0647\u064a\u062f.\n\n00:00:01.048 --> 00:00:04.251\n\u0648\u0627\u062f\u0639\u064a \u0635\u0644 \u0639\u0644\u0649 \u0627\u0644\u0646\u0628\u064a \u0641\u064a \u0633\u0628\u064a\u0644 \u0627\u0644\u0644\u0647 \u0639\u064a\u0646.\n\n00:00:24.208 --> 00:00:29.797\n\u0627\u0647\u0644\u0627 \u0648\u0633\u0647\u0644\u0627 \u0628\u0643\u0645 \u0639\u0628\u0631 \u0627\u0630\u0627\u0639\u0629 \u0635\u0648\u062a \u0627\u0644\u0627\u0633\u0631\u0649 \u0627\u0647\u0644\u0627 \u0648\u0633\u0647\u0644\u0627 \u0628\u0643\u0645 \u0639\u0628\u0631 \u0627\u0630\u0627\u0639\u0629 \u0635\u0648\u062a \u0627\u0644\u0627\u0633\u0631\u0649 \u0627\u0647\u0644\u0627 \u0648\u0633\u0647\u0644\u0627 \u0628\u0643\u0645 \u0639\u0628\u0631 \u0627\u0630\u0627\u0639\u0629 \u0635\u0648\u062a \u0627\u0644\u0627\u0633\u0631\u0649.\n\n00:00:29.937 --> 00:00:34.463\n\u064a\u0627 \u0627\u062d\u0627\u0643 \u062a\u0644\u0645 \u064a\u0627 \u0627\u0632\u0645\u0631\u064a \u0641\u064a \u063a\u0631\u0628\u062a\u064a \u0648\u0627\u0633\u062a\u0641\u0634\u0644\u064a \u0628\u062f\u0645\u064a \u0627\u0644\u0633\u0644\u0627\u0645.\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:35.566
{{Audio Event 1}}
Music"
92,12:01.8,52:45.4,AdminUser,12:01.8,,file_name_stemmed,20241211_0857_770517_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241211_0857_770517_s3_sensor/input_video/20241211_0857_770517_s3_sensor.mp4,video,24.28777778,21.36,Done,2823586.mp4,51:31.5,67595761c126afd306f5,"""WEBVTT\n\n00:00:00.089 --> 00:00:13.702\n\u0642\u0627\u0644\u0648\u0627 \u0628\u0627\u0646\u0643 \u0642\u062f \u0631\u062d\u0644\u062a \u0648\u0644\u0646 \u062a\u0639\u0648\u0627 \u0641\u0641\u0632\u0639\u062a \u0644\u0645\u0627 \u0627\u062e\u0628\u0631\u0648\u0644\u064a \u064a\u0627 \u0634\u0647\u064a\u062f.\n\n00:00:13.782 --> 00:00:24.172\n\u062d\u0642\u0627 \u0645\u0636\u064a\u062a \u0641\u0644\u0633\u062a \u062a\u0631\u062c\u0639 \u0645\u0631\u0629 \u0627\u062e\u0631\u0649 \u0627\u0632\u0648\u0631\u062a\u0643 \u062c\u0646\u0627\u0629 \u0627\u0644\u062e\u0644\u0648\u062f.\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:24.000
{{Audio Event 1}}
Music"
93,14:56.4,13:58.2,AdminUser,14:56.4,,file_name_stemmed,20241211_0906_da72be_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241211_0906_da72be_s3_sensor/input_video/20241211_0906_da72be_s3_sensor.mp4,video,15.047,1.78,Done,2823733.mp4,13:56.1,67595810596805a650b2,"""WEBVTT\n\n00:00:00.149 --> 00:00:07.716\n\u0643\u0641\u0643\u064a\u0633 \u0627\u0644\u062f\u0645\u0639\u0629 \u0635\u0631\u062a \u0641\u064a \u0636\u0631\u0628 \u0648\u0642\u062a\u0646\u064a \u0648\u062c\u0639\u0627 .\n\n00:00:08.217 --> 00:00:14.903\n\u0627\u0635\u0628\u0631\u064a \u0627\u062d\u062a\u0633\u0628\u064a \u0643\u0641\u0643\u064a\u0633 \u0627\u0644\u062f\u0645\u0639\u0629 \u0635\u0631\u062a \u0641\u064a \u0636\u0631\u0628 \u0648\u0642\u062a\u0646\u064a.\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:15.000
{{Audio Event 1}}
Music"
94,18:07.5,50:20.9,AdminUser,18:07.5,,file_name_stemmed,20241211_0906_265dbb_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241211_0906_265dbb_s3_sensor/input_video/20241211_0906_265dbb_s3_sensor.mp4,video,26.70222222,2.35,Done,2824382.mp4,50:16.5,675958cf7b327b522543,"""WEBVTT\n\n00:00:00.029 --> 00:00:12.973\n\u0627\u0628\u0637\u0627\u0644\u0643 \u064a\u0627 \u0641\u0644\u0633\u0637\u064a\u0646 \u0631\u0641\u0639\u0648\u0627 \u0631\u0627\u0633\u0643 \u0628\u0627\u0644\u0639\u0627\u0644\u0629 \u0634\u0647\u064a\u062f \u064a\u0648\u062f\u0639 \u0634\u0647\u064a\u062f \u0644\u0639\u064a\u0648\u0646 \u0627\u0644\u0627\u0642\u0635\u0649 \u0627\u0644\u063a\u0627\u0644\u064a \u0627\u0628\u0637\u0627\u0644\u0643 \u064a\u0627 \u0641\u0644\u0633\u0637\u064a\u0646 \u0631\u0641\u0639\u0648\u0627 \u0631\u0627\u0633\u0643 \u0628\u0627\u0644\u0639\u0627\u0644\u0629.\n\n00:00:13.212 --> 00:00:26.038\n\u0634\u0647\u064a\u062f \u064a\u0648\u062f\u0639 \u0634\u0647\u064a\u062f \u0644\u0639\u064a\u0648\u0646 \u0627\u0644\u0627\u0642\u0635\u0649 \u0627\u0644\u063a\u0627\u0644\u064a \u062c\u064a\u0644 \u064a\u0633\u0644\u0645 \u0628\u0639\u062f\u0647 \u062c\u064a\u0644 \u0644\u0633\u0627\u062d\u0627\u062a \u0627\u0644\u0646\u0636\u0627\u0644 \u0648\u0627\u0644\u0628\u0631\u0648\u062f\u0629 \u0645\u0627 \u0628\u062a\u0645\u0644 \u0639\u0646 \u0631\u0627\u0633 \u0627\u0644\u0627\u062d\u062a\u0644\u0627\u0644.\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:26.170
{{Audio Event 1}}
Music"
95,21:14.2,32:36.2,AdminUser,21:14.2,,file_name_stemmed,20241211_0906_8fc935_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241211_0906_8fc935_s3_sensor/input_video/20241211_0906_8fc935_s3_sensor.mp4,video,76.48666667,218.24,Done,2825785.mp4,29:49.6,6759598a3725f90602e9,"""WEBVTT\n\n00:00:00.503 --> 00:00:07.892\n\u0627\u0644\u0631\u0633\u0627\u0644\u0629 \u0627\u0644\u0644\u064a \u0628\u062a\u062a\u0628\u0639\u0647\u0627 \u0645\u0646 \u0627\u0648\u0644 \u0627\u0644\u0633\u0646\u0629 \u0644\u062c\u064a\u0634 \u0627\u0644\u0627\u062d\u062a\u0644\u0627\u0644 \u0627\u0646\u0647 \u0627\u062d\u0646\u0627 \u062b\u0627\u0628\u062a\u064a\u0646 \u0648\u0627\u062d\u0646\u0627 \u0627\u0642\u0648\u0649 \u0645\u0646 \u0645\u0627 \u0647\u0645 \u0628\u064a\u062a\u0637\u0644\u0639\u0648\u0627 .\n\n00:00:41.246 --> 00:00:48.654\n\u0643\u0635\u0627\u062d\u0628 \u0627\u0644\u0631\u062f \u0627\u0644\u0633\u0644\u0645\u064a \u0639\u0644\u0645\u0646\u0627 \u0627\u0628\u0646 \u0627\u0644\u0627\u0631\u0636 \u0627\u0644\u0627\u0631\u0636 \u062a\u062d\u0631\u064a\u0631\u0647\u0627 \u0648\u0627\u062c\u0628\u0627\u0631\u0647\u0627 \u0648\u0627\u062c\u0628\u0627\u0631\u0647\u0627 \u0639\u0644\u0645\u0646\u0627 \u0627\u0628\u0646 \u0627\u0644\u0627\u0631\u0636.\n\n00:00:48.673 --> 00:00:56.060\n\u0627\u0644\u0627\u0631\u0636 \u062a\u062d\u0631\u064a\u0631\u0647\u0627 \u0648\u0627\u062c\u0628\u0627\u0631\u0647\u0627 \u0648\u0627\u062c\u0628\u0627\u0631\u0647\u0627 \u0639\u0644\u0645\u0646\u0627 \u0627\u0628\u0646 \u0627\u0644\u0627\u0631\u0636 \u062a\u062d\u0631\u064a\u0631\u0647\u0627 \u0648\u0627\u062c\u0628\u0627\u0631\u0647\u0627 \u0648\u0627\u062c\u0628\u0627\u0631\u0647\u0627 \u0639\u0644\u0645\u0646\u0627 \u0627\u0628\u0646 \u0627\u0644\u0627\u0631\u0636 \u062a\u062d\u0631\u064a\u0631\u0647\u0627 \u0648\u0627\u062c\u0628\u0627\u0631\u0647\u0627.\n\n00:00:56.121 --> 00:01:03.228\n\u0648\u0627\u062c\u0628\u0627\u0631\u0647\u0627 \u0639\u0644\u0645\u0646\u0627 \u0627\u0628\u0646 \u0627\u0644\u0627\u0631\u0636 \u062a\u062d\u0631\u064a\u0631 \u0627\u0644\u0627\u0631\u0636 \u062a\u062d\u0631\u064a\u0631\u0647\u0627 \u0648\u0627\u062c\u0628\u0627\u0631\u0647\u0627 \u0639\u0644\u0645\u0646\u0627 \u0627\u0628\u0646 \u0627\u0644\u0627\u0631\u0636 \u062a\u062d\u0631\u064a\u0631 \u0627\u0644\u0627\u0631\u0636 \u062a\u062d\u0631\u064a\u0631\u0647\u0627 \u0648\u0627\u062c\u0628\u0627\u0631\u0647\u0627.\n\n00:01:08.478 --> 00:01:14.995\n\u0631\u0627\u0648\u062a\u0631 \u0646\u064a\u062a\u064a \u0644\u0645 \u0635\u0627\u062d\u0628 \u0627\u0644\u0648\u0642\u062a \u0627\u0644\u0633\u0631\u064a\u0639 \u0631\u0627\u0648\u062a\u0631 \u0646\u064a\u062a\u064a \u0644\u0645 \u0635\u0627\u062d\u0628 \u0627\u0644\u0648\u0642\u062a \u0627\u0644\u0633\u0631\u064a\u0639.\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:01:16.486
{{Audio Event 1}}
Music

00:00:01.349 --> 00:00:08.349
{{Audio Event 2}}
People talking

00:00:18.349 --> 00:00:29.349
{{Audio Event 3}}
Gunshots

00:00:37.349 --> 00:00:44.349
{{Audio Event 3}}
Gunshots

00:00:51.349 --> 00:00:53.349
{{Audio Event 3}}
Gunshots

00:01:04.349 --> 00:01:06.349
{{Audio Event 3}}
Gunshots

00:01:14.349 --> 00:01:16.486
{{Audio Event 3}}
Gunshots"
96,24:23.8,31:27.6,AdminUser,24:23.8,,file_name_stemmed,20241211_0914_d07e35_s3_sensor.mp4,http://data-audio-event-v1:8000/assets/20241211_0914_d07e35_s3_sensor/input_video/20241211_0914_d07e35_s3_sensor.mp4,video,38.68222222,6.13,Done,2829188.mp4,31:56.6,67595a47c20068cf0339,"""WEBVTT\n\n00:00:00.189 --> 00:00:05.831\n\u0648\u064a\u0646 \u0628\u0627\u0642\u064a \u0627\u0648\u0644\u0627\u062f\u064a \u0648\u064a\u0646 \u0628\u0627\u0642\u064a \u0627\u0648\u0644\u0627\u062f\u064a .\u0628\u0627\u0646\u0632\u0639 \u0648\u064a\u0646 .\u0645\u0627 \u0638\u0644\u0634 \u062d\u062f\u0627 \u0639\u0646\u062f\u064a .\u0628\u0627\u0646\u0632\u0639 \u0648\u064a\u0646 \u0645\u0627 \u0638\u0644\u0634 .\n\n00:00:05.892 --> 00:00:08.352\n\u0647\u0646\u0627\u0643 \u0647\u0646\u0627\u0643 \u0647\u0646\u0627\u0643 .\u0645\u0627 \u0638\u0644\u0634 \u062d\u062f\u0627 \u0639\u0646\u062f\u064a .\n\n00:00:08.452 --> 00:00:08.692\n\u0637\u064a\u0628 .\n\n00:00:28.303 --> 00:00:35.493\n\u0627\u0644\u062d\u0645\u062f \u0644\u0644\u0647 \u0631\u0628 \u0627\u0644\u0639\u0627\u0644\u0645\u064a\u0646 \u0627\u0644\u062d\u0645\u062f \u0644\u0644\u0647 \u0627\u0644\u062d\u0645\u062f \u0644\u0644\u0647 .\u0627\u0644\u0644\u0647 \u064a\u0639\u0648\u0636\u0643 .\u0627\u0644\u062d\u0645\u062f \u0644\u0644\u0647 \u0631\u0628 \u0627\u0644\u0639\u0627\u0644\u0645\u064a\u0646 \u0627\u0644\u062d\u0645\u062f \u0644\u0644\u0647 .\n\n""","WEBVTT

00:00:00.349 --> 00:00:27.170
Fake line

",,"WEBVTT

00:00:00.349 --> 00:00:29.170
{{Audio Event 1}}
Crowd

00:00:02.349 --> 00:00:09.349
{{Audio Event 2}}
People talking

00:00:09.349 --> 00:00:11.349
{{Audio Event 4}}
Shouting

00:00:10.349 --> 00:00:28.349
{{Audio Event 3}}
Crying

00:00:24.349 --> 00:00:28.349
{{Audio Event 4}}
Shouting

00:00:27.349 --> 00:00:38.684
{{Audio Event 1}}
Crowd

00:00:35.349 --> 00:00:38.684
{{Audio Event 4}}
Shouting"
